,principal component 1,principal component 2,rating_five_count
0,-0.6275450694090623,1.1658866080675334,26
1,2.52108137315229,-0.1565480131813677,2269
2,-0.5953726261743386,0.44793786790584506,5
3,-0.07500515107460243,-0.39130936941477273,295
4,-0.6663385440620077,-1.5244524196178966,6
5,-0.665984653093504,-1.2107162291891185,1
6,5.4146136890621115,-0.8574797130457104,3172
7,-0.4977386802674183,0.3952713759945188,120
8,-0.5222987026252409,1.9217254999625233,6
9,-0.057600668685090436,-0.5879788673223031,287
10,-0.41950054100325346,-0.9626218721991001,245
11,-0.6583855634723498,-0.712590692027277,3
12,-0.5622279138381935,-1.6335256654178498,49
13,-0.507695761528707,-0.10178375130398143,36
14,1.5465337187534658,-1.6539399297861812,984
15,-0.315155556195918,1.8459925753728026,204
16,0.7043604256715806,0.14776430587032865,840
17,12.95266650902075,-1.0531469759571077,8290
18,2.6352974553120667,-0.28600672937583166,2456
19,-0.5305845034454117,-0.5670091235498708,87
20,0.0835177960774619,0.17519333042002266,506
21,1.8851097754407555,-1.0429957890080555,1437
22,-0.5398910482281247,0.5703929109790126,27
23,-0.13867604768496158,-0.6110063620903224,213
24,-0.3866659275564501,-0.9629932370849212,290
25,-0.3142108512194377,0.3593955451082498,323
26,-0.5132486444067389,-0.17284882423185338,105
27,2.1343742262901118,-1.069053946633206,1781
28,-0.6677098928153876,-1.7216150948070876,7
29,-0.4827021823207233,-0.9386681155936029,156
30,-0.5270866457877174,2.2576859165322376,17
31,-0.49656568577604043,-0.9385113170862561,137
32,-0.4368251903107365,-0.3941303070869067,215
33,0.003874678866346539,-1.5520316898661821,418
34,0.49220586018187384,-0.24419256179181636,555
35,-0.4691940478803776,0.19777034613157937,162
36,-0.6427477153922035,-0.15573863849380098,2
37,-0.014798899732136188,0.7446009289172418,365
38,-0.6587486428027841,-0.8865258352765768,3
39,-0.521626752848535,0.6159586750322581,82
40,5.501175267516254,1.232339933202484,3111
41,-0.5627242713754165,0.8549700801866125,0
42,-0.6399422578797297,0.4702698233656151,11
43,-0.5899976180230094,-0.4915359799025842,22
44,1.1509879262167282,-1.017117301302278,1467
45,-0.5694908582120294,0.22793355486918584,11
46,-0.6533046423767455,1.1665452825391645,0
47,-0.18807960510171326,1.4720268202828295,451
48,0.4776126986499611,-0.24402751073145137,535
49,-0.6432568872261075,-0.5853004213771794,28
50,-0.6342557206724893,0.4356998717556632,5
51,-0.46306767367408147,-0.8226955069545112,171
52,-0.5871025478638854,-1.517049651044645,3
53,-0.4895574101628629,1.3599474407689167,15
54,0.04867014320049371,-0.21876890762555684,464
55,-0.2546187192302595,0.39463825426682997,349
56,-0.642861601670122,-1.535984648007377,22
57,0.001972026298373243,-0.2182407442323889,400
58,-0.6604021023182415,-0.7590457559070596,5
59,-0.39903989212399005,1.5448351577969859,120
60,-0.6652697074611101,-0.5848473808333072,3
61,-0.6111118442132482,-0.1896924743989497,2
62,-0.6663385440620077,-1.5244524196178966,6
63,-0.5148733971123716,-0.8221095756902156,100
64,0.04046796955831961,0.17568023104809935,447
65,-0.6556428659655893,-0.3182653416488945,1
66,-0.42595627238967115,2.043718400066669,84
67,-0.6522626886817809,-1.3851780060617496,11
68,0.6856532178795274,-0.44355866863688015,823
69,-0.5015535426891661,-0.38072044840813385,73
70,-0.6180056002093923,-0.039823797725836975,24
71,0.5610611209970233,-1.184384381712833,659
72,0.975327474287993,-0.44683493218512504,1220
73,-0.6406901245189691,0.2033832895916585,20
74,-0.6231886545289328,0.21623044489535395,0
75,-0.6183491643892179,0.3899517016638844,2
76,-0.6417975710729161,-0.585316926483216,30
77,0.5613474426588366,0.14938180626190542,644
78,-0.5094845206202124,1.585674305309609,6
79,0.9284422128550606,-1.0146002726317123,1162
